no of sites,inc mat,freq breakdown,inacc cost,satisfaction,delay rate
82,96,46,49,87,87.714
46,48,64,65,100,78.755
49,78,43,82,87,82.62299999999999
82,72,62,67,77,87.68599999999999
48,53,75,59,35,65.76
62,36,94,42,80,76.53
75,42,31,55,44,60.107
91,30,52,72,95,82.80099999999999
35,74,69,93,76,84.581
66,95,99,74,83,101.625
59,100,89,99,44,95.231
38,49,58,46,81,66.327
68,85,93,55,83,93.588
97,77,44,32,59,75.229
44,62,67,73,34,68.193
37,61,34,74,54,63.346000000000004
59,59,60,49,83,75.55600000000001
43,73,80,41,44,68.481
53,45,42,52,74,64.82
88,57,98,69,54,89.113
95,98,87,97,46,102.97099999999999
96,64,93,57,44,86.17099999999999
46,67,47,83,46,70.38699999999999
48,85,72,43,74,78.50299999999999
87,34,69,60,76,79.386
39,68,97,94,81,92.38499999999999
46,83,52,94,39,76.469
86,67,36,65,51,74.234
57,84,82,50,64,82.12800000000001
85,67,86,59,53,85.224
31,95,90,62,41,77.753
52,89,49,61,46,72.349
48,84,49,70,81,80.923
91,55,92,45,96,92.345
69,68,89,84,87,96.733
76,67,90,70,87,95.02499999999999
47,71,90,37,67,76.064
30,71,76,48,73,72.67699999999999
84,57,44,66,62,76.19999999999999
49,41,63,90,78,78.214
60,45,67,95,83,85.268
32,80,74,61,97,83.908
60,44,82,68,52,74.52799999999999
85,69,61,64,74,85.972
96,45,63,85,94,93.269
92,42,41,37,55,64.982
82,40,34,83,67,74.48400000000001
82,65,47,38,85,77.231
47,72,34,79,49,68.44
78,58,39,99,93,89.386
38,71,42,46,38,57.25599999999999
60,77,36,43,85,73.366
91,86,69,61,87,95.97999999999999
44,65,71,81,68,80.175
82,60,67,75,77,87.922
54,93,54,33,99,81.21
35,57,90,38,88,75.132
73,88,76,69,65,90.374
82,74,96,38,51,83.05300000000001
96,73,77,65,59,90.082
45,38,39,77,58,62.599
63,97,96,53,75,93.592
62,36,56,43,84,68.481
44,49,91,53,43,68.222
41,31,61,71,78,68.733
57,89,77,71,50,83.801
61,75,44,92,89,87.959
66,61,50,47,33,62.562
95,87,94,45,55,91.564
92,50,83,56,76,86.944
100,65,38,81,83,89.35
37,83,45,65,55,69.456
69,33,40,93,62,72.29899999999999
60,84,61,50,66,78.22
31,59,32,64,99,69.51299999999999
95,41,80,92,54,88.1
43,97,42,95,33,75.49199999999999
43,89,56,63,89,82.9
57,33,99,82,65,81.853
73,42,65,36,93,75.307
87,62,74,75,33,80.54799999999999
65,78,84,54,50,80.63
90,81,84,68,39,88.119
84,95,89,83,63,100.82799999999999
61,39,88,71,64,78.68299999999999
72,90,42,81,82,89.405
70,34,100,49,46,72.81299999999999
38,75,59,58,54,69.21600000000001
64,81,42,44,56,69.91199999999999
83,45,89,98,37,85.661
69,93,42,37,41,68.67399999999999
43,80,85,95,89,95.55600000000001
89,69,71,81,97,99.146
96,84,36,97,79,95.438
83,47,77,73,48,79.84100000000001
36,39,30,100,79,69.203
70,47,30,42,43,56.468999999999994
81,41,59,65,67,76.212
47,85,48,65,63,75.056
35,34,96,72,82,77.776
33,30,46,93,86,70.19900000000001
59,33,91,82,67,80.875
80,80,55,81,57,85.94800000000001
56,47,42,88,90,78.702
77,40,36,38,55,59.887
82,55,70,86,69,88.147
38,45,95,30,68,67.306
73,88,45,77,45,79.85400000000001
49,76,46,66,93,80.449
69,80,71,31,78,80.185
54,31,56,62,67,65.77699999999999
100,37,90,87,85,97.15400000000001
56,65,87,84,65,86.97699999999999
72,82,100,88,52,95.956
65,69,56,54,88,80.912
74,69,50,66,94,86.012
99,85,30,98,76,94.452
42,66,43,47,74,66.31099999999999
58,95,39,80,53,79.157
49,64,31,80,58,68.68799999999999
33,83,82,56,73,79.739
62,77,33,36,30,57.942
77,41,74,31,97,77.992
67,40,61,51,37,62.315999999999995
67,58,92,86,50,85.962
45,98,84,67,33,79.664
71,76,88,42,44,78.184
49,49,86,50,72,74.588
57,43,50,43,83,67.27000000000001
44,48,64,36,96,70.244
87,31,80,93,58,84.94699999999999
61,60,76,44,63,74.073
63,31,77,45,40,62.333
36,97,49,90,43,76.741
35,84,99,41,46,74.355
37,42,86,51,70,69.72899999999998
79,63,77,73,60,85.717
42,84,72,37,70,74.369
30,38,90,99,51,75.04400000000001
36,66,92,30,68,71.214
36,65,66,65,53,69.456
80,84,42,100,40,84.204
34,90,45,92,70,80.674
32,63,38,97,74,74.089
88,65,42,31,34,63.266999999999996
72,95,83,34,33,77.20299999999999
87,44,31,58,82,73.538
95,44,34,33,69,66.946
81,70,100,100,40,95.182
77,62,68,52,75,81.365
55,87,80,93,72,94.297
93,97,95,43,68,96.463
56,84,66,39,89,81.434
31,88,36,71,80,74.61099999999999
32,41,70,41,42,55.080999999999996
39,44,56,95,38,66.233
30,91,86,68,92,89.512
35,65,49,31,97,67.584
45,48,95,70,38,72.10199999999999
94,100,66,86,35,92.725
48,60,31,44,50,56.762
67,57,89,87,37,82.044
37,66,91,90,30,76.482
43,51,35,57,40,55.041
98,52,51,57,91,84.994
80,60,78,43,83,83.816
50,76,84,58,96,88.75399999999999
98,67,35,83,87,90.088
58,99,80,85,63,93.802
90,84,85,96,40,96.14399999999999
30,94,96,65,75,87.78999999999999
76,48,89,76,64,85.96799999999999
91,83,82,46,34,81.78999999999999
83,78,48,88,61,87.15899999999999
91,50,70,69,82,88.15899999999999
74,80,58,75,57,83.77
66,74,71,35,41,69.902
81,30,52,30,43,57.435
35,62,73,44,83,72.437
33,33,57,50,45,53.120999999999995
79,55,99,38,81,85.773
88,53,40,61,49,70.816
31,36,83,82,31,64.059
92,46,85,42,96,87.954
97,72,56,93,91,99.60000000000001
79,97,87,57,53,90.85
61,69,30,44,33,57.695
45,50,33,69,94,70.939
57,69,73,49,76,78.96900000000001
32,84,51,51,84,73.657
36,30,93,94,37,70.631
39,70,43,87,64,73.83099999999999
97,89,77,45,76,93.533
37,68,98,61,88,85.84100000000001
65,86,74,54,33,75.97699999999999
47,39,61,43,62,61.413
54,58,92,96,59,87.451
74,75,56,41,73,77.72
91,57,62,90,83,93.263
89,95,51,86,92,100.6
92,62,53,52,62,78.14999999999999
58,81,68,43,81,80.68599999999999
62,70,39,47,51,65.51599999999999
38,65,63,38,34,57.992
76,72,54,32,74,75.04199999999999
95,91,85,82,66,102.03
89,42,49,32,55,64.993
30,50,89,80,31,68.211
51,53,94,98,86,93.094
56,67,52,63,39,67.452
44,73,48,41,36,58.955
88,54,90,65,54,85.45700000000001
34,41,46,70,61,61.410999999999994
88,90,30,51,80,82.569
78,70,87,47,63,84.03999999999999
75,84,66,88,85,96.959
86,82,46,68,53,81.553
51,56,72,73,78,80.423
42,82,36,41,33,57.004
99,36,41,81,34,70.759
66,79,48,74,46,76.21199999999999
52,59,39,49,88,69.963
44,44,62,47,63,63.368
38,81,38,94,74,79.204
40,34,83,66,91,76.56099999999999
65,31,85,66,65,75.997
58,70,70,45,62,74.321
99,79,58,97,52,93.69699999999999
90,69,91,85,55,94.94999999999999
87,77,39,47,65,76.704
43,45,87,45,35,62.123999999999995
100,61,99,54,54,89.592
97,53,39,83,81,85.93599999999999
65,100,77,99,43,93.50999999999999
44,51,70,38,34,57.736
43,31,37,81,30,54.031
93,76,49,34,55,74.743
82,43,93,55,63,81.828
68,65,30,94,46,73.748
78,49,64,59,68,77.445
56,35,94,80,68,81.12799999999999
73,43,35,77,48,67.169
57,79,96,60,42,81.364
54,48,65,85,72,78.935
41,95,47,81,45,75.27800000000002
55,66,32,50,54,62.60199999999999
44,82,96,65,57,83.84
97,40,32,94,41,73.929
43,37,54,38,100,66.344
30,86,92,35,89,81.00200000000001
100,52,39,39,92,78.42099999999999
45,64,31,89,81,75.542
77,53,86,86,97,97.213
87,39,65,80,40,75.67
69,80,81,56,91,91.885
57,80,48,59,38,68.673
91,91,30,90,75,91.791
64,97,42,48,74,79.198
83,85,36,38,79,78.199
60,71,100,30,44,74.314
46,100,100,65,83,96.06199999999998
61,33,39,48,53,56.979
81,30,84,83,36,76.40700000000001
93,94,63,99,83,105.20599999999999
32,81,58,69,57,72.392
57,77,43,61,61,72.842
85,65,92,65,55,88.148
79,63,33,83,37,71.776
72,73,81,30,59,76.745
56,43,42,37,89,65.088
90,47,73,84,98,95.482
65,73,46,76,87,84.549
63,75,92,77,56,88.425
94,63,67,79,79,93.02
74,95,48,78,56,85.47399999999999
34,42,37,42,79,57.065
66,47,81,60,33,69.86899999999999
88,32,37,46,57,63.27499999999999
51,88,64,73,64,82.84899999999999
85,50,83,92,84,95.95799999999998
70,98,80,65,67,92.582
100,79,67,37,90,90.865
60,89,60,80,37,79.381
63,77,52,71,70,81.125
33,97,67,64,99,87.809
87,89,35,70,48,80.08
50,84,31,35,74,66.79499999999999
91,57,68,100,46,88.092
88,95,55,45,45,79.85600000000001
56,70,89,95,85,96.258
69,98,42,89,69,89.39
79,45,76,62,80,83.30799999999999
81,58,59,55,56,75.235
99,31,71,47,87,81.582
88,44,94,38,36,73.02199999999999
46,98,70,93,73,92.608
36,93,53,79,69,80.438
38,47,66,57,89,72.424
56,90,72,66,37,78.18299999999999
70,31,80,63,71,76.728
62,58,79,30,66,71.892
67,79,99,66,80,95.28399999999999
76,73,86,95,90,102.323
53,84,100,46,99,93.155
76,67,47,92,51,81.059
34,74,45,64,49,64.821
58,30,44,43,69,59.446
88,80,51,69,51,82.522
62,34,62,94,65,77.195
36,46,70,50,92,71.70599999999999
77,78,40,80,97,90.63099999999999
35,81,80,98,93,94.353
87,93,61,44,75,87.697
58,97,56,94,61,89.155
41,56,85,34,40,62.38799999999999
38,72,93,76,94,90.954
42,51,53,84,94,78.982
42,31,45,85,84,69.943
35,33,33,45,43,46.044
99,45,87,74,55,87.62299999999999
58,72,64,36,87,77.283
48,45,62,36,64,62.152
55,69,44,57,57,68.698
57,100,51,95,98,97.733
46,31,47,68,38,55.998000000000005
52,90,46,40,77,74.353
61,55,43,99,31,70.326
66,50,71,79,56,78.413
58,90,75,88,58,89.89
34,41,52,83,45,62.114
79,72,68,43,79,83.082
44,31,31,91,41,57.934
33,74,67,80,73,79.715
43,32,69,80,82,74.58
97,56,61,38,61,76.201
90,57,67,92,70,91.542
61,97,39,77,56,80.377
68,96,93,65,48,90.127
87,63,66,64,65,84.00699999999999
84,50,94,55,96,92.34899999999999
66,73,62,34,80,76.774
61,68,30,85,66,75.499
99,75,96,38,79,94.27099999999999
45,64,70,84,69,80.90299999999999
41,46,47,56,80,65.822
50,68,48,65,58,70.40899999999999
45,42,90,79,88,83.855
41,34,97,66,92,80.464
33,38,62,96,63,71.149
43,74,42,89,64,76.017
33,40,49,77,33,56.498
85,46,77,95,78,92.777
34,51,76,85,90,81.92099999999999
77,50,78,96,38,82.504
54,57,55,95,67,79.896
43,87,85,95,71,92.854
34,60,88,77,69,79.956
54,33,72,67,31,62.56399999999999
77,39,92,38,55,73.307
74,41,38,51,42,59.867
58,44,49,64,52,65.02
68,75,35,50,55,68.92099999999999
51,63,85,60,49,75.03899999999999
36,63,72,39,100,75.629
33,33,67,82,57,66.277
85,56,85,76,83,93.77700000000002
71,57,44,97,82,85.487
87,44,81,52,43,74.725
98,39,63,63,50,76.163
59,61,72,48,37,67.459
64,94,43,51,38,70.619
97,74,50,42,82,84.02600000000001
34,35,47,100,49,64.541
31,52,35,64,73,62.166999999999994
33,79,34,97,87,80.444
56,60,60,84,78,82.354
99,31,62,41,30,63.963
64,66,52,55,72,75.285
95,30,72,51,75,78.646
75,77,60,34,89,81.64500000000001
39,36,82,37,85,68.04599999999999
93,68,48,73,36,77.369
47,93,52,60,53,74.319
31,53,35,99,56,66.751
57,65,80,91,91,93.58200000000001
96,90,95,93,72,108.611
41,72,78,49,62,73.619
69,80,71,41,33,71.59
54,55,60,60,91,78.003
56,67,32,57,60,66.259
60,82,70,35,99,84.368
47,96,73,36,84,81.93799999999999
94,81,42,52,48,77.156
35,74,35,100,49,71.371
94,48,59,87,68,86.65699999999998
37,57,42,98,52,69.664
77,97,53,48,47,78.413
77,72,40,90,91,90.127
63,84,60,60,48,76.72200000000001
50,73,78,82,40,78.67
70,39,54,50,57,65.747
88,50,91,68,62,87.41399999999999
32,44,64,57,34,56.277
86,79,87,96,91,106.939
57,74,100,89,96,101.39699999999999
63,46,74,31,50,64.309
58,35,36,44,97,65.81700000000001
90,52,59,76,31,74.927
33,60,61,72,99,79.261
99,74,73,79,91,101.318
98,76,68,32,61,81.57300000000001
66,67,70,38,87,79.949
79,76,74,32,100,87.994
50,77,39,35,33,56.99399999999999
35,97,81,71,46,80.425
53,54,91,56,32,69.65400000000001
51,78,37,30,77,66.557
77,60,53,92,96,92.082
90,55,78,31,89,83.57
63,63,96,67,67,86.738
90,85,80,45,33,81.05999999999999
97,98,46,49,66,86.687
81,39,36,73,94,78.671
37,59,38,46,85,64.625
46,79,73,90,73,87.975
63,82,64,55,69,81.14
96,93,41,53,56,82.527
36,68,47,99,78,79.939
70,94,74,73,55,89.146
49,86,73,60,47,76.749
72,100,72,69,66,92.329
71,30,76,69,53,72.798
31,41,47,62,59,58.495
94,70,98,76,43,92.743
79,41,72,40,89,78.215
69,79,74,70,62,86.22999999999999
100,48,64,84,48,83.7
76,60,40,42,52,65.73799999999999
65,84,82,33,68,80.913
93,72,98,68,67,96.92499999999998
34,81,91,35,41,68.746
73,80,32,83,44,75.943
66,42,87,55,62,76.003
47,56,41,89,70,73.81899999999999
39,49,50,77,85,73.13
64,98,38,82,87,89.913
68,42,59,32,62,64.066
58,31,48,88,71,72.091
59,51,64,78,75,79.667
69,60,75,54,44,73.54
89,77,48,41,50,74.251
43,64,84,100,58,85.02799999999999
63,65,55,87,86,86.737
69,31,61,88,43,71.065
31,33,53,79,66,63.852999999999994
48,50,32,70,100,73.134
85,39,48,68,33,66.407
93,82,41,36,75,79.64099999999999
31,94,93,57,40,76.78099999999999
33,55,35,88,84,71.91
38,44,74,51,64,66.061
45,43,43,56,46,56.751999999999995
36,32,40,52,40,48.715999999999994
62,86,41,54,50,71.364
36,54,43,62,62,62.635999999999996
90,76,83,91,56,96.40899999999999
64,58,76,35,34,65.01899999999999
96,97,87,90,56,103.718
90,40,33,90,98,85.47200000000001
30,31,49,37,64,51.451
67,97,48,69,75,86.73599999999999
39,36,87,80,47,70.405
54,50,93,53,83,81.174
63,75,62,41,35,67.212
46,66,65,50,73,73.131
65,54,84,75,38,76.937
61,60,48,85,43,72.304
54,32,100,76,88,85.304
57,36,53,38,84,65.324
30,47,72,57,70,67.297
84,72,48,47,75,79.404
39,56,94,38,74,73.402
38,90,89,99,68,93.589
36,41,88,93,38,72.09700000000001
55,61,49,94,49,74.997
91,43,55,69,57,76.666
100,33,39,54,45,65.91499999999999
85,93,39,48,37,73.50699999999999
72,83,74,30,55,76.497
63,86,96,44,96,93.866
85,69,63,100,65,93.003
88,80,81,93,38,92.489
86,41,60,57,91,81.60199999999999
55,97,74,78,53,86.973
71,72,85,79,90,96.737
100,64,71,53,43,80.554
69,87,97,44,61,87.231
56,44,52,30,73,62.150999999999996
71,82,60,76,44,81.078
70,36,65,35,33,58.174
41,67,97,96,36,82.08600000000001
74,65,61,59,33,71.074
93,87,62,96,37,91.255
97,41,88,44,47,77.157
72,80,53,35,75,76.756
55,65,78,31,44,66.515
66,72,32,48,31,60.607
60,50,71,87,63,80.62
89,51,70,65,35,75.432
88,86,92,44,64,91.10000000000002
42,72,58,69,76,77.271
40,39,85,93,79,81.89
100,83,34,36,58,75.70599999999999
31,74,90,38,74,74.882
74,61,58,56,52,73.292
74,63,98,61,56,85.735
50,54,78,96,35,76.211
44,83,97,98,58,92.592
41,92,98,66,51,84.81500000000001
74,69,41,77,68,80.119
83,40,79,52,72,79.398
64,64,33,39,34,56.962999999999994
86,68,55,41,79,80.142
92,54,41,89,89,88.876
86,62,67,30,74,77.708
34,36,61,69,38,57.973
71,75,87,43,48,78.919
91,49,65,47,44,72.03899999999999
32,40,51,37,45,49.96399999999999
97,51,42,76,46,75.904
82,74,83,77,84,97.443
68,53,49,56,38,64.262
86,75,65,96,41,88.345
68,62,31,36,42,58.18599999999999
34,56,57,36,77,63.413
51,40,42,41,94,65.34299999999999
73,34,97,44,73,78.207
87,77,80,97,51,95.428
50,40,80,65,50,69.425
41,58,89,65,48,73.345
42,90,81,38,51,73.617
58,59,44,72,84,77.244
96,45,97,97,78,100.56099999999999
79,97,68,63,84,95.267
78,34,94,76,32,76.416
96,38,85,100,92,100.084
50,84,39,32,37,58.95299999999999
46,64,36,93,31,65.726
73,93,47,34,87,81.403
99,30,85,43,61,77.412
75,61,72,100,99,99.157
34,66,88,97,54,82.605
34,93,75,96,48,84.308
88,100,74,38,87,94.30099999999999
52,96,69,84,74,91.386
64,69,33,82,98,84.31199999999998
32,96,82,94,88,95.578
85,96,72,51,52,86.695
39,32,67,63,58,63.11299999999999
65,83,51,48,92,82.63
65,36,89,58,73,78.209
40,37,52,48,67,59.474999999999994
48,34,100,87,86,86.523
75,46,41,73,37,66.182
68,34,88,68,82,82.83800000000001
97,56,47,39,72,75.723
45,99,51,70,97,88.265
61,87,31,76,91,84.317
95,36,95,39,75,82.806
62,94,78,96,81,100.145
92,44,44,91,43,76.384
57,45,54,86,77,77.713
34,84,94,46,37,71.90299999999999
98,97,30,44,48,77.156
64,64,67,51,83,80.18
41,49,76,93,32,70.861
41,73,37,97,89,82.138
91,73,72,56,97,94.775
92,73,92,36,84,91.852
41,53,65,44,81,69.251
65,68,81,82,35,80.587
69,85,86,39,78,87.009
65,70,61,76,77,85.027
71,37,63,82,86,82.578
63,87,43,32,48,66.502
32,48,87,93,80,82.88300000000001
94,60,32,38,79,73.785
65,42,94,73,42,76.94300000000001
81,36,52,80,89,82.31899999999999
86,54,32,31,94,72.35900000000001
57,97,57,43,33,69.904
49,85,33,65,77,75.31
74,52,98,48,30,73.52199999999999
87,56,75,41,43,73.516
53,53,86,69,61,78.45400000000001
95,70,82,90,84,102.52799999999999
30,72,67,93,64,79.45499999999998
46,39,94,81,50,75.517
96,41,99,53,55,83.746
64,54,91,51,95,86.536
55,38,42,75,62,66.24499999999999
85,83,80,53,74,91.351
47,65,90,46,62,75.562
73,70,37,77,95,85.75999999999999
61,33,34,70,40,57.92
82,67,36,95,47,79.57600000000001
85,88,77,51,46,84.493
57,88,81,73,42,83.059
56,94,94,59,39,83.316
72,77,34,76,77,81.841
42,46,92,85,94,87.521
68,97,72,42,54,81.128
97,65,71,76,64,90.80600000000001
83,74,71,86,44,87.14399999999999
73,42,38,53,32,57.905
68,46,79,77,63,81.102
71,46,77,34,33,63.541000000000004
47,34,96,74,93,83.86099999999999
42,51,65,77,46,68.449
87,32,83,57,58,77.175
42,88,30,69,82,75.813
55,44,87,36,43,64.557
74,32,63,85,37,70.808
32,57,70,48,50,62.646
76,86,40,83,85,90.13
43,36,30,67,43,53.32599999999999
42,63,88,87,85,88.974
60,74,34,96,68,80.86
70,36,84,96,47,81.063
54,82,71,57,92,86.791
90,38,59,99,80,89.10499999999999
93,76,43,67,93,90.60799999999999
88,74,62,78,74,91.564
51,94,33,86,32,72.068
100,83,75,33,59,85.226
65,49,47,52,36,60.60999999999999
72,63,88,95,38,86.66300000000001
43,49,89,91,78,85.301
76,97,96,36,50,86.48200000000001
67,33,91,54,56,73.312
34,64,35,100,84,77.264
69,49,100,31,93,83.372
73,80,95,55,95,97.006
73,95,53,91,91,98.186
35,44,60,59,84,68.763
34,67,77,94,75,84.581
52,58,86,53,74,78.729
56,55,61,96,54,78.414
73,51,95,74,49,83.27699999999999
53,88,38,50,76,74.34
49,96,56,59,32,71.123
90,85,95,31,78,92.34299999999999
96,92,55,66,95,98.41300000000001
84,53,79,64,67,84.50299999999999
70,79,76,74,75,91.11699999999999
64,68,65,41,81,77.74799999999999
59,41,77,56,77,75.54299999999999
96,87,84,45,90,97.94099999999999
55,75,34,51,83,72.634
43,67,88,96,92,94.094
56,59,39,98,93,84.063
54,65,51,30,80,68.262
37,52,94,80,80,83.618
83,51,46,86,69,81.557
91,32,64,72,53,75.92699999999999
62,78,72,78,66,86.728
90,71,99,59,78,96.707
59,80,41,84,43,74.749
42,45,87,81,85,82.88
34,37,64,61,48,59.455
89,67,33,55,35,67.878
65,72,53,58,88,81.884
80,35,30,51,68,64.273
64,32,50,79,37,63.757999999999996
55,96,72,33,76,80.94099999999999
51,59,62,82,95,85.06700000000001
51,32,56,63,31,56.717999999999996
66,99,42,46,92,84.094
99,44,92,53,89,91.826
31,75,60,72,51,70.433
38,79,37,45,76,67.055
52,86,80,77,87,93.11399999999999
98,60,85,31,69,83.534
83,75,79,46,95,92.11499999999998
37,48,78,67,56,69.699
77,58,93,100,62,94.968
31,89,99,54,61,81.441
68,41,55,33,69,64.804
32,95,36,43,41,60.202
60,37,67,53,90,74.825
69,82,88,35,41,76.72800000000001
88,79,43,36,83,80.14699999999999
63,51,45,65,67,70.88
78,78,43,32,67,72.59100000000001
88,95,60,43,41,79.61
77,89,69,68,100,98.21000000000001
44,100,53,91,30,77.443
82,78,97,89,77,103.036
84,49,64,87,31,76.636
88,86,63,40,55,80.847
82,94,67,88,71,97.907
92,84,66,79,90,100.11099999999999
95,36,63,35,43,66.18599999999999
93,51,54,81,66,83.979
90,46,41,82,66,79.104
86,73,100,86,42,94.21199999999999
31,95,95,72,79,90.713
39,78,92,77,84,90.20899999999999
55,60,91,85,33,78.89399999999999
99,81,71,38,56,83.99999999999999
65,92,93,67,91,99.446
74,70,40,60,34,67.658
33,45,86,52,46,63.855999999999995
50,68,56,54,67,71.893
52,71,96,86,47,85.74499999999999
94,95,99,77,80,108.39500000000001
75,64,68,92,59,87.169
92,83,97,40,30,83.25399999999999
75,35,31,80,52,66.434
65,48,63,76,66,77.452
57,64,72,82,83,87.239
79,61,35,50,52,67.43199999999999
83,49,87,99,78,96.437
39,83,86,96,97,97.767
48,34,75,43,31,56.256
79,86,99,59,51,91.09
77,50,49,57,96,80.161
78,41,42,69,91,78.19
39,69,85,89,46,79.91099999999999
81,64,83,36,44,74.998
79,100,31,41,60,75.745
42,97,65,99,37,82.814
66,78,53,83,79,87.46000000000001
98,69,45,31,97,82.83
74,53,85,33,89,81.404
80,88,68,57,91,93.57000000000001
82,62,49,91,43,79.576
42,94,88,46,36,74.57
89,84,99,77,92,107.441
64,67,100,82,46,87.43199999999999
84,61,67,65,50,79.605
48,85,95,72,42,83.322
32,51,56,52,41,56.533
69,84,83,30,75,83.111
50,37,100,85,96,89.70299999999999
92,94,81,61,62,94.977
78,74,87,66,40,83.99799999999999
73,89,31,91,61,84.00399999999999
77,37,81,80,93,89.651
43,41,78,100,58,77.95199999999998
79,49,30,42,85,69.425
76,79,81,62,57,86.46300000000001
64,91,35,97,76,88.423
40,64,83,95,65,84.558
39,81,40,87,34,68.43299999999999
77,61,93,90,85,98.905
85,72,43,85,36,78.10499999999999
81,69,70,90,62,90.578
71,80,61,38,35,69.395
99,80,39,53,44,76.65299999999999
96,38,83,59,67,83.50800000000001
39,52,79,51,30,61.145
87,98,33,75,88,92.803
56,36,48,36,44,53.576
37,85,61,60,57,73.123
74,58,51,95,65,83.514
68,51,56,39,51,64.536
57,99,88,92,87,103.093
93,31,74,34,81,76.233
80,64,85,55,99,93.33599999999998
51,75,35,44,83,70.209
68,94,57,62,71,85.761
53,85,75,65,89,89.46600000000001
61,58,87,43,35,69.166
63,42,95,78,73,85.513
76,83,89,65,31,83.75
76,70,58,34,56,71.606
61,83,91,40,67,83.35299999999998
69,31,99,76,67,83.30099999999999
47,58,91,46,43,69.443
83,76,82,32,83,86.749
44,57,42,76,32,61.111999999999995
49,40,71,62,34,62.337999999999994
30,73,35,58,75,66.081
46,87,67,73,59,80.902
30,35,74,82,72,71.422
34,81,57,74,64,75.562
38,43,83,73,48,69.43900000000001
50,61,87,37,62,72.393
99,57,87,45,45,81.054
79,38,100,46,79,83.323
87,80,55,73,84,92.313
88,36,53,31,87,71.86
48,41,74,33,86,68.765
83,98,55,40,97,90.903
88,77,45,41,69,77.93200000000002
78,97,51,40,64,80.388
87,42,57,90,63,82.515
39,66,49,58,31,59.187
59,77,58,85,49,79.878
75,74,90,37,64,82.83700000000002
45,69,59,59,54,69.68900000000001
93,38,54,71,65,78.132
68,32,76,91,72,82.56099999999999
44,44,66,88,96,82.392
60,86,48,40,80,76.536
75,53,54,33,35,60.852000000000004
78,43,82,39,66,75.023
53,85,69,62,91,87.763
84,73,98,71,74,97.435
34,31,31,48,79,54.375
40,97,65,53,87,83.402
35,92,68,65,98,87.315
74,46,76,52,41,70.357
48,49,51,62,30,58.431999999999995
53,77,32,80,43,69.39699999999999
31,31,55,92,78,69.952
49,73,61,49,83,76.79599999999999
73,53,60,61,99,84.316
100,76,84,74,82,101.312
96,44,66,88,91,93.751
75,61,50,89,95,90.136
40,73,95,70,83,88.017
61,87,44,58,95,84.095
98,63,65,73,50,84.937
37,45,32,46,37,47.985
71,63,84,41,76,81.633
45,86,52,63,38,69.181
66,41,49,31,53,58.45
36,31,64,84,57,66.269
39,68,37,72,80,72.154
45,40,61,70,97,76.309
98,90,69,64,51,90.559
55,98,64,82,31,80.359
46,53,70,69,69,74.816
55,38,93,99,71,86.726
92,64,81,31,98,89.18699999999998
93,58,91,90,36,89.55199999999999
80,62,99,67,50,87.175
54,35,88,76,66,77.718
96,75,70,34,96,90.39399999999999
30,41,86,63,94,76.58699999999999
70,89,31,47,81,77.48599999999999
59,47,34,38,69,60.181000000000004
41,73,70,71,67,78.482
88,86,43,97,93,99.12799999999999
100,84,88,62,94,104.26400000000001
52,58,94,57,77,82.38799999999999
65,35,60,32,99,70.94099999999999
46,42,45,42,68,59.226
38,96,54,43,63,71.67999999999999
55,40,72,36,86,70.45599999999999
